Relative Time (s),Velocity (m/s),Average Power ((m/s)^2/Hz),Weighted Frequency (Hz),Dominant Frequency (Hz)
66830.49056603774,-1.1266275213654888e-12,2.0939810607998438e-20,0.7666568356788834,0.0
66864.30188679245,8.524444943662912e-13,1.5485719405732063e-20,0.8168902209428667,0.0
66898.11320754717,3.671089704913097e-13,2.829255032910985e-20,0.8332251537209872,0.0
66931.92452830188,-3.7061551568245677e-13,2.32960205839637e-20,0.8310908673683016,0.0
66965.7358490566,1.367800930022184e-12,1.6210691253513747e-20,0.728389789778372,0.0
66999.54716981133,3.930988465042506e-13,1.4942313886367514e-20,0.801585864288747,0.0
67033.35849056604,-9.35634186944132e-13,1.3378946893244142e-20,0.826311157915018,0.0
67067.16981132075,-1.441692036476537e-12,2.6105957579013114e-20,0.8054452375963705,0.0
67100.98113207547,2.4976432936209295e-13,4.036894505333079e-20,0.8581828650135698,0.0
67134.7924528302,-1.8455465871654572e-13,2.335181234321225e-20,0.8078576563993308,0.0
67168.60377358491,-7.674783701296765e-14,1.834832592743707e-20,0.8098770712264306,0.0
67202.41509433962,-1.5360534479124493e-12,4.1043370135929705e-20,0.8032649373373383,0.0
67236.22641509434,1.2099185511476322e-12,5.439988042310479e-20,0.8573836226619629,0.0
67270.03773584905,-3.918064698505592e-13,3.3395471377147825e-20,0.8216734285205535,0.0
67303.84905660378,1.2609746920469598e-12,2.4552723293538696e-20,0.8451928000485516,0.0
67337.6603773585,-2.4317018231414545e-12,3.001442317729697e-20,0.8495420504851658,0.0
67371.47169811321,5.347751655972141e-12,3.96641013549377e-20,0.8190563232366216,0.0
67405.28301886792,-3.825062944499634e-12,1.2684451149781519e-20,0.8148804697747201,0.0
67439.09433962264,3.107268440103565e-12,1.6227626802822598e-20,0.8392922936563874,0.0
67472.90566037736,-1.6651031101764634e-12,2.12510749951607e-20,0.7889135132977115,0.0
67506.71698113208,-6.350118976300828e-13,3.3254568440287574e-20,0.794609472618878,0.0
67540.52830188679,-1.6185421031999947e-12,2.534556839875902e-20,0.7953798979809704,0.0
67574.3396226415,-9.468174996931475e-13,3.4782511005197346e-20,0.8313653546846977,0.0
67608.15094339622,2.6827246595524287e-12,3.43960272943124e-20,0.8303205526376689,0.0
67641.96226415095,-2.832836497469963e-12,2.1884016218704762e-20,0.818048942662979,0.0
67675.77358490566,3.6009547263057004e-12,3.3477235662339274e-20,0.8150522349042743,0.0
67709.58490566038,8.139151902984453e-13,2.1321461955612948e-20,0.7706455387095958,0.0
67743.39622641509,-2.13553702288337e-12,2.700184261500384e-20,0.7883942236416321,0.0
67777.2075471698,7.407168678748632e-13,2.5488982654254637e-20,0.7865946864906874,0.0
67811.01886792453,6.389204381090306e-13,1.7919974779883545e-20,0.7739065231435533,0.0
67844.83018867925,-1.255999447142934e-12,1.9021780001128727e-20,0.8350661162852195,0.0
67878.64150943396,1.6454341799657332e-12,3.440094201041941e-20,0.8597883076034492,0.0
67912.45283018867,-2.9129186500262166e-12,3.7399064336451777e-20,0.8200333715988137,0.0
67946.2641509434,2.080321989739972e-12,3.297663641361796e-20,0.843384571295093,0.0
67980.07547169812,-1.6574069933986924e-12,2.903963228664661e-20,0.8000544990182694,0.0
68013.88679245283,1.6830921506492815e-12,1.7009303898036824e-20,0.817158822578167,0.0
68047.69811320755,4.931805839145969e-13,1.646003263556685e-20,0.9575283501913694,0.0
68081.50943396226,-2.335421227518976e-12,2.5323039429774905e-20,0.8082351793244846,0.0
68115.32075471699,2.428447107016464e-12,4.612244407579132e-20,0.8642378814573326,0.0
68149.1320754717,9.397026785229481e-13,2.3746471432943946e-20,0.7902136025043089,0.0
68182.94339622642,-4.604038258691805e-12,2.6490393571951432e-20,0.7886883753776832,0.0
68216.75471698113,4.979924080442074e-12,2.5857526340725107e-20,0.8416140143818729,0.0
68250.56603773584,-2.2662245649853843e-12,3.688720419243171e-20,0.8662093341467428,0.0
68284.37735849057,7.319194469484493e-13,1.5995020980705973e-20,0.8089367898349646,0.0
68318.18867924529,-6.395771894546442e-13,2.1736673516364945e-20,0.8158389796204586,0.0
68352.0,7.129968936443194e-14,6.86831769765651e-21,0.7910321409035062,0.0
68385.81132075471,-1.0119989624375264e-12,1.631305427572088e-20,0.8174938094758016,0.0
68419.62264150943,2.093920747081103e-12,1.2028995260696125e-20,0.8106679072089752,0.0
68453.43396226416,-1.8292130870284317e-12,1.821288104608397e-20,0.8501336576617669,0.0
68487.24528301887,2.2061831247383048e-12,2.1375721173752307e-20,0.8007221080037616,0.0
68521.05660377358,-3.3917879304654093e-12,2.5135257506243962e-20,0.7613534803635922,0.0
68554.8679245283,3.182393990142185e-12,1.1831407136286052e-20,0.7894583020086186,0.0
68588.67924528301,-1.6181737394030614e-12,2.003297477114208e-20,0.7651789568440676,0.0
68622.49056603774,5.228990909097868e-13,1.495836486473279e-20,0.801488694141885,0.0
68656.30188679245,-9.523133263341037e-13,1.8414827354895105e-20,0.8196546068702832,0.0
68690.11320754717,9.326799331834811e-13,3.859905736788819e-20,0.7986286328093067,0.0
68723.92452830188,-1.4650685362680188e-12,3.099089940022099e-20,0.8113778116462912,0.0
68757.7358490566,1.4881937688293539e-13,6.095120340446606e-20,0.8476313426425883,0.0
68791.54716981133,-2.203399681730722e-12,3.255867648971792e-20,0.8569141649159805,0.0
68825.35849056604,4.985030808024413e-12,2.93856960540714e-20,0.7863534214459533,0.0
68859.16981132075,-2.4586237713334598e-12,2.8597687032847843e-20,0.7994361855761437,0.0
68892.98113207547,1.0392328579049643e-12,1.817756032932338e-20,0.7396970665313954,0.0
68926.7924528302,-1.8023995432366197e-12,2.776541769597429e-20,0.8261519408743181,0.0
68960.60377358491,1.1367095855763544e-12,2.093471506654322e-20,0.8170834752795103,0.0
68994.41509433962,2.2203516458531903e-13,2.386987503680666e-20,0.7870352485514353,0.0
69028.22641509434,-7.392870609901223e-13,2.2734226002453983e-20,0.8420576215206549,0.0
69062.03773584905,1.719002337260918e-12,2.2720950506943906e-20,0.8394050058917328,0.0
69095.84905660378,-2.098522578636912e-12,1.5281714110363807e-20,0.8206639753854551,0.0
69129.6603773585,2.13052420254259e-12,2.687891909885742e-20,0.8325947488708154,0.0
69163.47169811321,-1.318587527915191e-12,1.797392331014389e-20,0.78443050153701,0.0
69197.28301886792,-8.218675139744049e-13,1.5115195833293095e-20,0.7540259486745208,0.0
69231.09433962264,8.610050468173866e-13,2.405281048813722e-20,0.8111009243004774,0.0
69264.90566037736,1.4497881959081308e-12,3.260151333952565e-20,0.7976377041726317,0.0
69298.71698113208,1.1140839267551275e-12,2.324205521644376e-20,0.8453774165793351,0.0
69332.52830188679,-7.902216309613301e-13,3.373913625731346e-20,0.8025057961823957,0.0
69366.3396226415,-2.8377605986361296e-12,1.8995319352849038e-20,0.8257847819800495,0.0
69400.15094339622,2.938569029143538e-12,2.814174970350909e-20,0.8349107114002762,0.0
69433.96226415095,6.145897038380135e-13,4.761390146340098e-20,0.7882053987138943,0.0
69467.77358490566,-4.2683587012161125e-12,2.5732499522849728e-20,0.8235234696414258,0.0
69501.58490566038,3.5785441537374466e-12,1.7980814998751702e-20,0.7787265478898631,0.0
69535.39622641509,-8.210593115912113e-13,1.0669349125008106e-20,0.8006468686664374,0.0
69569.2075471698,-3.152310913964382e-14,3.624999874576585e-20,0.8147995554039245,0.0
69603.01886792453,-1.4712447106741246e-12,9.790192946972917e-21,0.78872444851803,0.0
69636.83018867925,2.110863062892961e-12,1.5777583260906412e-20,0.8057966826434253,0.0
69670.64150943396,-3.4079895450387828e-12,2.1408521389919294e-20,0.7817459438245328,0.0
69704.45283018867,3.1637249227419676e-12,2.353331575349346e-20,0.8459842974317429,0.0
69738.2641509434,-8.479870632795668e-13,2.497308351406563e-20,0.8363907578764556,0.0
69772.07547169812,-1.5195870548374456e-12,3.068987035395253e-20,0.8373626735037798,0.0
69805.88679245283,3.1390733149751476e-13,2.902336322198845e-20,0.7834873515199364,0.0
69839.69811320755,9.717839745029212e-13,2.6241434748314838e-20,0.8252046736953973,0.0
69873.50943396226,-3.9682067566204616e-13,2.2624906724927038e-20,0.8426507976730296,0.0
69907.32075471699,-2.9013614515469858e-12,4.1212180374479526e-20,0.8461917576977285,0.0
69941.1320754717,3.424110761456902e-12,3.469836569927355e-20,0.8566930791616463,0.0
69974.94339622642,9.28804791160874e-13,2.2211394400699967e-20,0.7850899771122111,0.0
70008.75471698113,-1.4691696550988296e-12,1.7568859424330938e-20,0.8090434823999771,0.0
70042.56603773584,-1.3671354470156767e-12,2.523179943760072e-20,0.8460380890600486,0.0
70076.37735849057,1.6843230356753831e-12,3.393809123470127e-20,0.8427042404295182,0.0
70110.18867924529,-4.886519490222961e-13,2.2847998868998514e-20,0.8640710567478472,0.0
70144.0,1.3639418398859306e-12,1.773073663736038e-20,0.8006959587728427,0.0
70177.81132075471,2.062797420565615e-12,2.6373423948589386e-20,0.8179034368664683,0.0
70211.62264150943,-6.0240838372077214e-12,3.348223634993098e-20,0.8226844181755567,0.0
70245.43396226416,4.623023726870009e-12,3.3398302036917643e-20,0.7778182474413309,0.0
70279.24528301887,-1.464355191463688e-13,2.9777816453966586e-20,0.7940484476786585,0.0
70313.05660377358,-1.1999203444329947e-12,2.914701179844064e-20,0.8390180130242987,0.0
70346.8679245283,-1.3790076598869022e-12,2.9289668567219036e-20,0.7770002762027158,0.0
70380.67924528301,9.723267560144037e-13,3.381057482216857e-20,0.8447767334635832,0.0
70414.49056603774,7.195536563359252e-13,3.870250450531468e-20,0.8072992660973993,0.0
70448.30188679245,9.15244296449387e-13,1.5904908035515976e-20,0.7883516711921151,0.0
70482.11320754717,-9.374003297710174e-13,2.1110114311066667e-20,0.8113976692989657,0.0
70515.92452830188,-3.003013102167668e-12,1.4450789840733237e-20,0.7620473019961015,0.0
70549.7358490566,2.8523358693054334e-12,3.1767425606759e-20,0.8231254409181123,0.0
70583.54716981133,-4.52130312128594e-13,2.725516552651533e-20,0.7873284694510034,0.0
70617.35849056604,-9.745349132279572e-13,1.9224246365890505e-20,0.7986964320434597,0.0
70651.16981132075,2.4230990350531475e-12,3.298284535203824e-20,0.8531543739140642,0.0
70684.98113207547,-2.7397639343551347e-12,1.3036933873715317e-20,0.8080560217262442,0.0
70718.7924528302,5.310530338812676e-12,4.091912088132701e-20,0.8030570412095476,0.0
70752.60377358491,-4.02733142999315e-12,3.4370467926153206e-20,0.804929639260775,0.0
70786.41509433962,4.214879725242231e-13,2.5449095197776707e-20,0.817991723359656,0.0
70820.22641509434,-1.6514538722450806e-12,1.3174966214837154e-20,0.7853838179737649,0.0
70854.03773584905,2.169455338718892e-12,3.2171382793122466e-20,0.776018615554871,0.0
70887.84905660378,8.68290330368276e-13,3.9372254649164024e-20,0.8116556783891362,0.0
70921.6603773585,-1.0065045116845558e-12,2.6007741395042817e-20,0.8606225010648901,0.0
70955.47169811321,2.4601205542229604e-13,2.1665639514562072e-20,0.8755891256945443,0.0
70989.28301886792,-5.273161302013399e-13,3.3738876835363917e-20,0.7846893344297038,0.0
71023.09433962264,1.4313899522868625e-13,3.1735542688363223e-20,0.8639895676303138,0.0
71056.90566037736,-3.086576875137729e-12,3.952423701621408e-20,0.8043811043122957,0.0
71090.71698113208,3.600899863716334e-12,1.77501172592438e-20,0.8082122831472152,0.0
71124.52830188679,-8.050927366756446e-13,3.21738198839292e-20,0.8481318188105855,0.0
71158.3396226415,7.810944965213855e-13,2.815300353376916e-20,0.8202658472049876,0.0
71192.15094339622,-1.8738608866064106e-12,3.6675180087260594e-20,0.7975952947615029,0.0
71225.96226415095,6.837927186690941e-13,3.500048257924125e-20,0.8298201626862798,0.0
71259.77358490566,-2.6064950690514444e-12,4.6968660097645146e-20,0.8409953933304628,0.0
71293.58490566038,2.8444900300635725e-12,3.135797391309149e-20,0.859485561047042,0.0
71327.39622641509,1.0912240615761612e-12,4.125990071354957e-20,0.8611712879439084,0.0
71361.2075471698,-2.753826346078247e-12,3.6401128934036313e-20,0.8656116895685441,0.0
71395.01886792453,-6.215501989479306e-13,2.903237305292691e-20,0.8413364261118884,0.0
71428.83018867925,1.9811452666382747e-12,4.052663726814811e-20,0.8035378386762071,0.0
71462.64150943396,8.520892812995562e-13,4.250919751996132e-20,0.819062615173558,0.0
71496.45283018867,-1.1731117129054118e-12,4.5042292382249146e-20,0.8055002640728101,0.0
71530.2641509434,-3.643163998834453e-13,3.241767045225387e-20,0.825022645980457,0.0
71564.07547169812,1.6635647850142996e-12,3.564943370632004e-20,0.8354834322842207,0.0
71597.88679245283,-2.5777650207093946e-12,3.8792686536031385e-20,0.8664185574112695,0.0
71631.69811320755,1.5787081525257423e-12,3.6834581175444895e-20,0.8693308239022468,0.0
71665.50943396226,2.2355784889815918e-13,2.537594693037535e-20,0.8034111371453833,0.0
71699.32075471699,3.2743454212517736e-13,1.8017936432738027e-20,0.7887829631440135,0.0
71733.1320754717,-4.539541760773431e-13,3.1443016460449385e-20,0.8357294710959449,0.0
71766.94339622642,1.49986193082217e-12,1.8965623727975167e-20,0.7966152279316336,0.0
71800.75471698113,2.2703217645934493e-13,4.050018263326251e-20,0.7935634469436581,0.0
71834.56603773584,-1.7602801785490729e-12,3.513802381004397e-20,0.8242236022115463,0.0
71868.37735849057,-1.2340862126916818e-12,1.8437189936434152e-20,0.7941267242730934,0.0
71902.18867924529,2.1922502498721536e-12,2.295795145765424e-20,0.7752503153794147,0.0
71936.0,-2.322892141739149e-13,2.3492409697619613e-20,0.8224123140886311,0.0
71969.81132075471,1.1670280661542039e-12,2.3894344922165213e-20,0.8708770166608831,0.0
72003.62264150943,-2.0002144202458535e-12,3.5307356807393145e-20,0.7945225186794705,0.0
72037.43396226416,2.322213815282813e-12,3.04566534192056e-20,0.7833641614208355,0.0
72071.24528301887,-1.0866685447591343e-12,1.851470913202552e-20,0.8021641223506784,0.0
72105.05660377358,-1.5656381904845799e-12,2.4159885940384876e-20,0.7970598595942487,0.0
72138.8679245283,-1.3945012556126126e-12,2.989928742910384e-20,0.7792450044691351,0.0
72172.67924528301,2.586142367718478e-12,3.759641928894675e-20,0.8274773894602888,0.0
72206.49056603774,5.359617137011568e-13,2.72110968110066e-20,0.7893685737008107,0.0
72240.30188679245,-1.874266005545642e-12,2.421494835305768e-20,0.8179693423090177,0.0
72274.11320754717,-1.1938490944117904e-12,2.9956572375366604e-20,0.8076644690539629,0.0
72307.92452830188,2.140991931810568e-12,3.076641457692822e-20,0.812923041370027,0.0
72341.7358490566,-6.281517400366614e-13,1.588217142916146e-20,0.8358895674290422,0.0
72375.54716981133,1.7410130342592277e-12,2.474949020327763e-20,0.7779717939495996,0.0
72409.35849056604,-1.8410938305849542e-12,1.8724742559909458e-20,0.8366033500468602,0.0
72443.16981132075,8.120237388405423e-13,2.7466942917398143e-20,0.8139753517910333,0.0
72476.98113207547,-1.3591377633165851e-12,3.916694267675887e-20,0.8237314238750718,0.0
72510.7924528302,3.056978962744251e-12,2.2605224441687198e-20,0.8182528159408412,0.0
72544.60377358491,-1.6943813396438688e-12,1.4228309442181102e-20,0.8340426658848443,0.0
72578.41509433962,-3.8266490113383744e-13,3.2949730268422986e-20,0.8437236134555729,0.0
72612.22641509434,-1.3068246630401206e-12,1.6341401701042866e-20,0.7646906596689389,0.0
72646.03773584905,3.2641012327729642e-12,1.5431211016839047e-20,0.8406462769384071,0.0
72679.84905660378,-8.463330594633568e-13,2.2815940489585613e-20,0.8087948170109617,0.0
72713.6603773585,-1.4026625190678763e-13,3.5035703088982426e-20,0.7951176209180466,0.0
72747.47169811321,3.5217522466291196e-12,2.475074214609646e-20,0.8332570004094471,0.0
72781.28301886792,-1.133549014958839e-12,4.781159108536818e-20,0.8144425421254602,0.0
72815.09433962264,-2.3945957389373106e-12,2.5905450852634355e-20,0.8728294422640146,0.0
72848.90566037736,-9.318347537364152e-13,2.5915165738082703e-20,0.7614730074004844,0.0
72882.71698113208,-2.8404926274355104e-13,2.4421261507655282e-20,0.7638794046430337,0.0
72916.52830188679,-8.523356754931689e-13,2.466575789971107e-20,0.781745492011991,0.0
72950.3396226415,9.120570863507008e-13,1.6238490681545806e-20,0.8081961887824953,0.0
72984.15094339622,-1.9162294163624582e-13,2.9570031658213106e-20,0.8192160971255119,0.0
73017.96226415095,-8.962341661230251e-13,1.9940760204011744e-20,0.7736217524138552,0.0
73051.77358490566,8.319718400931605e-14,3.2385045967872754e-20,0.7845426144196657,0.0
73085.58490566038,1.6273159517209778e-12,2.688281722834608e-20,0.7968073463149036,0.0
73119.39622641509,2.0142773081472272e-14,3.610056723070183e-20,0.8031304712583991,0.0
73153.2075471698,-2.7689106798834604e-12,3.120595836689662e-20,0.7981725669927765,0.0
73187.01886792453,3.622165658999115e-12,3.519769772913937e-20,0.8277559436637603,0.0
73220.83018867925,-2.920389638468423e-13,1.3293757413177274e-20,0.824498894747399,0.0
73254.64150943396,-1.198826490947671e-13,2.965198769221824e-20,0.7999966924857573,0.0
73288.45283018867,-2.75993797714479e-13,1.7258417391043518e-20,0.8000981148224736,0.0
73322.2641509434,1.0012436417463722e-12,2.0138223118893184e-20,0.82500863037926,0.0
73356.07547169812,4.290108137438082e-13,4.542420238126461e-20,0.8302790903516366,0.0
73389.88679245283,-4.7263633126662e-12,3.110426773180107e-20,0.7526502210553873,0.0
73423.69811320755,2.8024449444093867e-12,1.518432514470212e-20,0.7534406374230118,0.0
73457.50943396226,4.127672749841857e-12,3.5381778163896935e-20,0.8099933592710887,0.0
73491.32075471699,-2.787959117370124e-12,3.0387192185622123e-20,0.8391617605884218,0.0
73525.1320754717,-1.7582452995015403e-12,3.3224414130499084e-20,0.7968287600836707,0.0
73558.94339622642,-8.579295355981268e-13,4.518151588633447e-20,0.8386918706903906,0.0
73592.75471698113,2.524911003678127e-12,3.766056717191414e-20,0.8177718591849418,0.0
73626.56603773584,-3.853820153444463e-13,3.4108133125917596e-20,0.8426999699555776,0.0
73660.37735849057,-2.4557736474436292e-12,1.9719550553582083e-20,0.8018753737109219,0.0
73694.18867924529,3.661854224386974e-12,3.439594587743954e-20,0.7914957601371525,0.0
73728.0,-3.0931952716777913e-12,2.4338708887439384e-20,0.83134492885422,0.0
73761.81132075471,2.287400114169278e-12,2.7679757385133736e-20,0.7897417975076451,0.0
73795.62264150943,-1.4778409049954504e-12,3.434307232038836e-20,0.7911462144832505,0.0
73829.43396226416,2.3971672873740598e-12,4.420444241460283e-20,0.8272678188133137,0.0
73863.24528301887,-1.8330085150896343e-12,2.2316120208270103e-20,0.8394603476065875,0.0
73897.05660377358,-4.549407252368312e-13,3.133419034482928e-20,0.8293322823484668,0.0
73930.8679245283,-1.011143287254619e-12,2.3503756517320986e-20,0.8296029439735072,0.0
73964.67924528301,3.0188293048567417e-12,2.045869810442826e-20,0.798136600069604,0.0
73998.49056603774,-2.7411848211587806e-12,2.619626901799358e-20,0.8336907438712409,0.0
74032.30188679245,1.6326529901046094e-12,1.3396575637214173e-20,0.8008654906548727,0.0
74066.11320754717,-8.769748244241578e-13,1.4945421470611267e-20,0.7992671172912651,0.0
74099.92452830188,7.118037367377293e-13,3.414408626039637e-20,0.8477435500385965,0.0
74133.7358490566,-8.721737561800383e-13,3.487322208083078e-20,0.8338560669653552,0.0
74167.54716981133,1.4442678022392928e-12,3.043754878684342e-20,0.8640007923952329,0.0
74201.35849056604,-1.422682657178306e-12,1.715638760782902e-20,0.8004599320011286,0.0
74235.16981132075,1.5256672493113565e-12,2.6266392210758444e-20,0.8328044809619238,0.0
74268.98113207547,-2.7980641285704975e-12,1.9338420498797423e-20,0.815568571596303,0.0
74302.7924528302,2.165262359720813e-12,4.1366936445289715e-20,0.8606901501543474,0.0
74336.60377358491,4.906992851326254e-13,2.3713326018446584e-20,0.7950118947760849,0.0
74370.41509433962,-2.2191281689488396e-12,2.8564905573710575e-20,0.8204074392170831,0.0
74404.22641509434,3.892898586479408e-12,3.890204686098088e-20,0.856026374429979,0.0
74438.03773584905,-1.5975891824034847e-13,2.89342808253976e-20,0.8185139815501364,0.0
74471.84905660378,-2.6543440520791085e-12,2.18772595617636e-20,0.8199909625500542,0.0
74505.6603773585,-1.4989289719452414e-12,1.618674812278216e-20,0.8001788436901202,0.0
74539.47169811321,2.8209568175077323e-12,1.4651485074547673e-20,0.8310508960770213,0.0
74573.28301886792,-5.989378351944728e-13,3.030146638769188e-20,0.8249731682230229,0.0
74607.09433962264,-3.0541799509386116e-13,1.8325351010093305e-20,0.8597464024128579,0.0
74640.90566037736,1.0464034349049529e-12,2.5166074604617135e-20,0.7918656527608848,0.0
74674.71698113208,-3.631441557813878e-13,2.6749196547468053e-20,0.8578336784292695,0.0
74708.52830188679,8.411757744139763e-13,3.211169671547323e-20,0.8038259762216866,0.0
74742.3396226415,-8.010141381023775e-13,3.239717973360949e-20,0.8322715188570268,0.0
74776.15094339622,-4.2748746697643806e-13,1.981298820272e-20,0.7957424132968739,0.0
74809.96226415095,1.7363404493247118e-14,2.6156791266477793e-20,0.7864654796787158,0.0
74843.77358490566,1.4987821292282307e-12,2.4643671856462947e-20,0.8176669607341058,0.0
74877.58490566038,-1.8852499263765673e-12,2.7998091440597314e-20,0.8179653580490416,0.0
74911.39622641509,8.143438690787945e-13,1.8049901482785636e-20,0.8045131084536646,0.0
74945.2075471698,9.230335307409111e-13,3.35476594876234e-20,0.8242953217774431,0.0
74979.01886792453,-1.759194020933532e-12,2.2105335945153863e-20,0.8068164789039655,0.0
75012.83018867925,-1.0798163103669791e-12,2.815723831691372e-20,0.8075870384163322,0.0
75046.64150943396,-7.560723516393815e-13,1.3799463848329434e-20,0.7942153048261049,0.0
75080.45283018867,1.3661918340435567e-12,1.0581404626238826e-20,0.8010212148382135,0.0
75114.2641509434,6.215879042350702e-13,2.6613799793373812e-20,0.8187066568919791,0.0
75148.07547169812,3.279880186010914e-13,2.0187176669735814e-20,0.868782003684239,0.0
75181.88679245283,3.7561057718875936e-13,2.5231179129269885e-20,0.8301097107094774,0.0
75215.69811320755,-8.030102729227777e-13,2.5917325487217286e-20,0.8346294198907785,0.0
75249.50943396226,4.679588189353985e-13,2.771200364646781e-20,0.7657365785870242,0.0
75283.32075471699,9.598133036799468e-13,2.053507334265682e-20,0.8227030443696026,0.0
75317.1320754717,-3.274439266968203e-12,2.349713710136824e-20,0.8153964117238753,0.0
75350.94339622642,3.3826945198235193e-12,2.6740851812444637e-20,0.78702879475819,0.0
75384.75471698113,1.8463042365575265e-13,3.535919490379002e-20,0.8594448576567103,0.0
75418.56603773584,-4.422020089088386e-12,3.2049259187222806e-20,0.8650420767157102,0.0
75452.37735849057,2.1525116221153908e-12,1.807248322188233e-20,0.8002735398592842,0.0
75486.18867924529,7.811322961853305e-13,2.120423301019502e-20,0.878290095419462,0.0
75520.0,-2.2784983326295524e-12,2.403144622532031e-20,0.8164668870889102,0.0
75553.81132075471,3.772252380483752e-12,2.196575703121151e-20,0.7703392456180341,0.0
75587.62264150943,-2.3105833215417315e-12,1.9143037221077877e-20,0.7901557038521313,0.0
75621.43396226416,-3.3076918232718045e-13,2.1129764921984792e-20,0.8270326979549352,0.0
75655.24528301887,1.65069947732119e-12,2.2095893510529554e-20,0.7918415889141674,0.0
75689.05660377358,-1.6094367673513792e-12,3.3246383833821064e-20,0.8429387810293368,0.0
75722.8679245283,9.76079333488423e-13,2.1606276329992206e-20,0.8597768378876686,0.0
75756.67924528301,3.754059103988687e-13,2.1963894201032535e-20,0.8495850269613444,0.0
75790.49056603774,-2.715143013551614e-12,3.764300161628347e-20,0.8088402850686296,0.0
75824.30188679245,3.394457299632558e-12,2.4328750590175252e-20,0.8344916219525342,0.0
75858.11320754717,-3.8728687075914963e-13,2.190607573363518e-20,0.8304885375371246,0.0
75891.92452830188,-5.2260610162488e-13,2.5643512182311225e-20,0.8729754596053915,0.0
75925.7358490566,1.3107400542724866e-12,2.6387658105782565e-20,0.8063647554790225,0.0
75959.54716981133,8.567818634844466e-14,3.09494454247844e-20,0.8222556257616592,0.0
75993.35849056604,-7.958999233494037e-13,2.5694191161853528e-20,0.894939074897467,0.0
76027.16981132075,-9.603222437105916e-15,3.299828392963386e-20,0.853923159872893,0.0
76060.98113207547,-2.461647750782905e-12,2.9443539672429504e-20,0.8380475739278911,0.0
76094.7924528302,3.4162985864165423e-12,3.652790835106682e-20,0.8245555222181984,0.0
76128.60377358491,-2.4822430265506505e-12,3.474256444613849e-20,0.8113429949895896,0.0
76162.41509433962,3.168708460496431e-13,2.0150031600134507e-20,0.8207027256890226,0.0
76196.22641509434,-5.99920327009358e-13,1.9920710188847663e-20,0.7432645052892125,0.0
76230.03773584905,1.9017224358411316e-12,1.9558325909140368e-20,0.8072269510015295,0.0
76263.84905660378,-3.2339644091957445e-12,3.433242249157982e-20,0.7951952856690445,0.0
76297.6603773585,3.794841399480424e-12,1.7544402904810463e-20,0.8273213293869726,0.0
76331.47169811321,-1.7899245584833092e-12,1.5099649036952657e-20,0.7855280487145286,0.0
76365.28301886792,1.942294482504423e-13,3.277327017120273e-20,0.8138328338099547,0.0
76399.09433962264,-1.926192453580788e-12,2.318024591391875e-20,0.8302348884154027,0.0
76432.90566037736,-1.546031067470908e-13,2.6363724779546923e-20,0.8157041662655081,0.0
76466.71698113208,1.8192694546594893e-12,2.731971154112742e-20,0.8210068228460063,0.0
76500.52830188679,1.3154677092070472e-12,3.321242344173088e-20,0.8332917605860277,0.0
76534.3396226415,-2.7773729898542227e-12,2.4987997831447418e-20,0.7703268762317077,0.0
76568.15094339622,2.247731884213493e-12,1.8460128970174387e-20,0.8498147723246672,0.0
76601.96226415095,-9.543527859484314e-13,2.3646779842786687e-20,0.8602507876225706,0.0
76635.77358490566,2.635204918306192e-13,2.3605297393756167e-20,0.8543868300361103,0.0
76669.58490566038,2.834713227515362e-13,2.4005801746877768e-20,0.8581633134605454,0.0
76703.39622641509,2.126337024184108e-12,2.3930153847210405e-20,0.825682105569834,0.0
76737.2075471698,-2.6827049052868205e-12,1.9760176271374694e-20,0.8070787198388896,0.0
76771.01886792453,8.610491951601311e-13,3.5575194931162467e-20,0.7941725989893804,0.0
76804.83018867925,-5.263703134670587e-13,2.6448428677642228e-20,0.8206683089463646,0.0
76838.64150943396,1.2143908246875831e-12,1.954224369987617e-20,0.8278472104014545,0.0
76872.45283018867,-1.714501236220105e-12,2.5764462853734928e-20,0.8226861925450446,0.0
76906.2641509434,2.120501209119634e-12,1.5263842667765787e-20,0.8257122687942763,0.0
76940.07547169812,-1.114371584140949e-12,3.0133520384132085e-20,0.836059230779647,0.0
76973.88679245283,4.0591950860942306e-13,2.8361955019282304e-20,0.7896707042038434,0.0
77007.69811320755,-2.206646435528503e-12,3.4370391434148714e-20,0.8367946764379995,0.0
77041.50943396226,1.979199299753567e-12,3.057900324178564e-20,0.8472521258182382,0.0
77075.32075471699,-5.919124026006016e-13,1.6569975454396053e-20,0.775508606144644,0.0
77109.1320754717,6.885191183602811e-13,3.442278354280347e-20,0.8142235646039186,0.0
77142.94339622642,-1.6678344412321433e-12,4.4419137218418445e-20,0.8681471234791693,0.0
77176.75471698113,1.9338694837549844e-12,1.5558242634207996e-20,0.7840782128130648,0.0
77210.56603773584,3.931591460604804e-13,2.2882907530631516e-20,0.8291111866806445,0.0
77244.37735849057,-1.252090339068427e-12,2.3950069315688948e-20,0.8398010270938026,0.0
77278.18867924529,-1.6409300590853217e-12,3.993824064294535e-20,0.8240499666025219,0.0
77312.0,-1.7230921838115133e-12,3.7641160064546104e-20,0.8276218247502155,0.0
77345.81132075471,-1.6633636153536745e-13,2.4093937388635693e-20,0.8416879122901559,0.0
77379.62264150943,1.543798571941377e-12,2.3330216413540558e-20,0.8093511512004086,0.0
77413.43396226416,1.4488280278126842e-12,3.067472104182138e-20,0.8337941396313217,0.0
